id,direction,path_family,entry_mode,continuation_or_fade,graph,origin_id,primitive_ids,context_conditions,has_fvg,has_ifvg,has_rb,has_sweep,entry_seq,entry_ts,entry_price,structural_stop,structural_target,natural_rr,executed_target,executed_rr,expiry_seq,expiry_rule,eligible,rejected,rejection_reason,outcome
SETUP-003442,long,retracement_continuation,midpoint,continuation,displacement:good -> retrace_50 -> continuation,DISP-000121,DISP-000121,good_displacement,False,False,False,False,382,2025-07-07 04:22:00+00:00,22966.625,22962.5,22969.5,0.697,22969.5,0.697,502,120_bars_or_segment_end,True,False,,WIN
SETUP-041520,long,fade,formation_close,fade,vwap:band_reject_-1.618 -> fade_to_vwap,VWAP-000002,VWAP-000002,band_rejection,False,False,False,False,382,2025-07-07 04:22:00+00:00,22970.25,22965.5,22977.737375220197,1.5763,22975.0,1.0,502,120_bars_or_segment_end,True,False,,LOSS
SETUP-042635,short,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000129,LVL-000129,liquidity_accepted,False,False,False,False,382,2025-07-07 04:22:00+00:00,22966.75,22968.25,22966.0,0.5,22966.0,0.5,502,120_bars_or_segment_end,True,False,,LOSS
SETUP-042665,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000159,LVL-000159,liquidity_accepted,False,False,False,False,382,2025-07-07 04:22:00+00:00,22966.0,22967.5,22964.75,0.8333,22964.75,0.8333,502,120_bars_or_segment_end,True,False,,LOSS
SETUP-005798,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000129,LVL-000129,liquidity_sweep,False,False,False,True,385,2025-07-07 04:25:00+00:00,22966.0,22967.5,22964.75,0.8333,22964.75,0.8333,505,120_bars_or_segment_end,True,False,,LOSS
SETUP-006693,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000159,LVL-000159,liquidity_sweep,False,False,False,True,390,2025-07-07 04:30:00+00:00,22967.5,22964.5,22969.5,0.6667,22969.5,0.6667,510,120_bars_or_segment_end,True,False,,LOSS
SETUP-041521,long,fade,formation_close,fade,vwap:band_reject_-1.618 -> fade_to_vwap,VWAP-000002,VWAP-000002,band_rejection,False,False,False,False,390,2025-07-07 04:30:00+00:00,22967.5,22964.5,22976.594301695506,3.0314,22970.5,1.0,510,120_bars_or_segment_end,True,False,,LOSS
SETUP-006694,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000159,LVL-000159,liquidity_sweep,False,False,False,True,391,2025-07-07 04:31:00+00:00,22966.75,22965.25,22967.75,0.6667,22967.75,0.6667,511,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-042656,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000150,LVL-000150,liquidity_accepted,False,False,False,False,392,2025-07-07 04:32:00+00:00,22964.75,22966.25,22964.0,0.5,22964.0,0.5,512,120_bars_or_segment_end,True,False,,WIN
SETUP-042693,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000187,LVL-000187,liquidity_accepted,False,False,False,False,392,2025-07-07 04:32:00+00:00,22965.0,22963.5,22966.0,0.6667,22966.0,0.6667,512,120_bars_or_segment_end,True,False,,LOSS
SETUP-006996,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000174,LVL-000174,liquidity_sweep,False,False,False,True,393,2025-07-07 04:33:00+00:00,22962.0,22960.75,22964.0,1.6,22963.25,1.0,513,120_bars_or_segment_end,True,False,,LOSS
SETUP-042680,long,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000174,LVL-000174,liquidity_accepted,False,False,False,False,393,2025-07-07 04:33:00+00:00,22961.5,22960.0,22964.0,1.6667,22963.0,1.0,513,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-006723,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000161,LVL-000161,liquidity_sweep,False,False,False,True,394,2025-07-07 04:34:00+00:00,22960.75,22959.5,22961.5,0.6,22961.5,0.6,514,120_bars_or_segment_end,True,False,,LOSS
SETUP-042667,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000161,LVL-000161,liquidity_accepted,False,False,False,False,394,2025-07-07 04:34:00+00:00,22960.25,22961.75,22958.25,1.3333,22958.75,1.0,514,120_bars_or_segment_end,True,False,,WIN
SETUP-003441,long,retracement_continuation,midpoint,continuation,displacement:good -> retrace_50 -> continuation,DISP-000117,DISP-000117,good_displacement,False,False,False,False,395,2025-07-07 04:35:00+00:00,22958.125,22955.0,22960.0,0.6,22960.0,0.6,515,120_bars_or_segment_end,True,False,,LOSS
SETUP-042681,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000175,LVL-000175,liquidity_accepted,False,False,False,False,395,2025-07-07 04:35:00+00:00,22958.25,22956.75,22960.0,1.1667,22959.75,1.0,515,120_bars_or_segment_end,True,False,,LOSS
SETUP-041522,long,fade,formation_close,fade,vwap:band_reject_-2.618 -> fade_to_vwap,VWAP-000002,VWAP-000002,band_rejection,False,False,False,False,396,2025-07-07 04:36:00+00:00,22953.0,22950.25,22973.45178241727,7.437,22955.75,1.0,516,120_bars_or_segment_end,True,False,,LOSS
SETUP-042669,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000163,LVL-000163,liquidity_accepted,False,False,False,False,396,2025-07-07 04:36:00+00:00,22954.5,22956.0,22953.75,0.5,22953.75,0.5,516,120_bars_or_segment_end,True,False,,WIN
SETUP-042671,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000165,LVL-000165,liquidity_accepted,False,False,False,False,396,2025-07-07 04:36:00+00:00,22955.25,22956.75,22954.5,0.5,22954.5,0.5,516,120_bars_or_segment_end,True,False,,WIN
SETUP-042677,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000171,LVL-000171,liquidity_accepted,False,False,False,False,396,2025-07-07 04:36:00+00:00,22951.5,22950.0,22952.25,0.5,22952.25,0.5,516,120_bars_or_segment_end,True,False,,WIN
SETUP-042678,short,retracement_continuation,retest,continuation,liquidity:swing_high:break -> accept -> retest -> continuation,LVL-000172,LVL-000172,liquidity_accepted,False,False,False,False,396,2025-07-07 04:36:00+00:00,22956.75,22958.25,22955.5,0.8333,22955.5,0.8333,516,120_bars_or_segment_end,True,False,,WIN
SETUP-002230,short,fade,retest,fade,ifvg:bearish:retest (from FVG-000082),IFVG-000083,IFVG-000083|FVG-000082,ifvg_retest,True,True,False,False,401,2025-07-07 04:41:00+00:00,22956.75,22959.25,22955.5,0.5,22955.5,0.5,521,120_bars_or_segment_end,True,False,,WIN
SETUP-006960,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000172,LVL-000172,liquidity_sweep,False,False,False,True,401,2025-07-07 04:41:00+00:00,22956.25,22957.5,22955.5,0.6,22955.5,0.6,521,120_bars_or_segment_end,True,False,,WIN
SETUP-041523,long,fade,formation_close,fade,vwap:band_reject_-1.618 -> fade_to_vwap,VWAP-000002,VWAP-000002,band_rejection,False,False,False,False,401,2025-07-07 04:41:00+00:00,22956.25,22950.75,22970.77217666791,2.6404,22961.75,1.0,521,120_bars_or_segment_end,True,False,,LOSS
SETUP-042673,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000167,LVL-000167,liquidity_accepted,False,False,False,False,403,2025-07-07 04:43:00+00:00,22947.75,22946.25,22949.0,0.8333,22949.0,0.8333,523,120_bars_or_segment_end,True,False,,WIN
SETUP-042696,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000190,LVL-000190,liquidity_accepted,False,False,False,False,403,2025-07-07 04:43:00+00:00,22948.0,22946.5,22949.0,0.6667,22949.0,0.6667,523,120_bars_or_segment_end,True,False,,WIN
SETUP-006806,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000164,LVL-000164,liquidity_sweep,False,False,False,True,404,2025-07-07 04:44:00+00:00,22948.25,22946.75,22949.0,0.5,22949.0,0.5,524,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-006845,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000166,LVL-000166,liquidity_sweep,False,False,False,True,404,2025-07-07 04:44:00+00:00,22948.25,22946.75,22949.0,0.5,22949.0,0.5,524,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-006867,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000167,LVL-000167,liquidity_sweep,False,False,False,True,404,2025-07-07 04:44:00+00:00,22948.25,22946.75,22949.0,0.5,22949.0,0.5,524,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-007210,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000190,LVL-000190,liquidity_sweep,False,False,False,True,404,2025-07-07 04:44:00+00:00,22948.25,22946.75,22949.0,0.5,22949.0,0.5,524,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-040513,long,fade,formation_close,fade,liquidity:equal_lows:sweep -> reject -> fade,LVL-001928,LVL-001928,liquidity_sweep,False,False,False,True,404,2025-07-07 04:44:00+00:00,22948.25,22946.75,22949.0,0.5,22949.0,0.5,524,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-041524,long,fade,formation_close,fade,vwap:band_reject_-1.618 -> fade_to_vwap,VWAP-000002,VWAP-000002,band_rejection,False,False,False,False,407,2025-07-07 04:47:00+00:00,22950.5,22947.5,22968.126308044473,5.8754,22953.5,1.0,527,120_bars_or_segment_end,True,False,,LOSS
SETUP-006869,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000167,LVL-000167,liquidity_sweep,False,False,False,True,412,2025-07-07 04:52:00+00:00,22948.0,22947.0,22949.0,1.0,22949.0,1.0,532,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-006808,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000164,LVL-000164,liquidity_sweep,False,False,False,True,415,2025-07-07 04:55:00+00:00,22948.25,22946.75,22949.0,0.5,22949.0,0.5,535,120_bars_or_segment_end,True,False,,LOSS
SETUP-006847,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000166,LVL-000166,liquidity_sweep,False,False,False,True,415,2025-07-07 04:55:00+00:00,22948.25,22946.75,22949.0,0.5,22949.0,0.5,535,120_bars_or_segment_end,True,False,,LOSS
SETUP-006870,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000167,LVL-000167,liquidity_sweep,False,False,False,True,415,2025-07-07 04:55:00+00:00,22948.25,22946.75,22949.0,0.5,22949.0,0.5,535,120_bars_or_segment_end,True,False,,LOSS
SETUP-007212,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000190,LVL-000190,liquidity_sweep,False,False,False,True,415,2025-07-07 04:55:00+00:00,22948.25,22946.75,22949.0,0.5,22949.0,0.5,535,120_bars_or_segment_end,True,False,,LOSS
SETUP-040515,long,fade,formation_close,fade,liquidity:equal_lows:sweep -> reject -> fade,LVL-001928,LVL-001928,liquidity_sweep,False,False,False,True,415,2025-07-07 04:55:00+00:00,22948.25,22946.75,22949.0,0.5,22949.0,0.5,535,120_bars_or_segment_end,True,False,,LOSS
SETUP-041525,long,fade,formation_close,fade,vwap:band_reject_-1.618 -> fade_to_vwap,VWAP-000002,VWAP-000002,band_rejection,False,False,False,False,418,2025-07-07 04:58:00+00:00,22945.25,22943.75,22965.738194845166,13.6588,22946.75,1.0,538,120_bars_or_segment_end,True,False,,WIN
SETUP-042700,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000194,LVL-000194,liquidity_accepted,False,False,False,False,418,2025-07-07 04:58:00+00:00,22946.0,22944.5,22946.75,0.5,22946.75,0.5,538,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-006377,short,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000147,LVL-000147,liquidity_sweep,False,False,False,True,420,2025-07-07 05:00:00+00:00,22945.5,22948.25,22943.5,0.7273,22943.5,0.7273,540,120_bars_or_segment_end,True,False,,LOSS
SETUP-006602,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000155,LVL-000155,liquidity_sweep,False,False,False,True,420,2025-07-07 05:00:00+00:00,22945.5,22948.25,22943.5,0.7273,22943.5,0.7273,540,120_bars_or_segment_end,True,False,,LOSS
SETUP-006850,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000166,LVL-000166,liquidity_sweep,False,False,False,True,420,2025-07-07 05:00:00+00:00,22945.5,22948.25,22943.5,0.7273,22943.5,0.7273,540,120_bars_or_segment_end,True,False,,LOSS
SETUP-006261,long,fade,formation_close,fade,liquidity:swing_high:sweep -> reject -> fade,LVL-000144,LVL-000144,liquidity_sweep,False,False,False,True,422,2025-07-07 05:02:00+00:00,22946.0,22944.5,22946.75,0.5,22946.75,0.5,542,120_bars_or_segment_end,True,False,,WIN
SETUP-007249,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000192,LVL-000192,liquidity_sweep,False,False,False,True,422,2025-07-07 05:02:00+00:00,22946.0,22944.5,22946.75,0.5,22946.75,0.5,542,120_bars_or_segment_end,True,False,,WIN
SETUP-042704,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000198,LVL-000198,liquidity_accepted,False,False,False,False,425,2025-07-07 05:05:00+00:00,22944.0,22942.5,22945.25,0.8333,22945.25,0.8333,545,120_bars_or_segment_end,True,False,,LOSS
SETUP-042651,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000145,LVL-000145,liquidity_accepted,False,False,False,False,426,2025-07-07 05:06:00+00:00,22939.0,22937.5,22940.5,1.0,22940.5,1.0,546,120_bars_or_segment_end,True,False,,LOSS
SETUP-042652,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000146,LVL-000146,liquidity_accepted,False,False,False,False,426,2025-07-07 05:06:00+00:00,22940.5,22939.0,22941.5,0.6667,22941.5,0.6667,546,120_bars_or_segment_end,True,False,,LOSS
SETUP-042659,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000153,LVL-000153,liquidity_accepted,False,False,False,False,426,2025-07-07 05:06:00+00:00,22940.75,22939.25,22941.5,0.5,22941.5,0.5,546,120_bars_or_segment_end,True,False,,LOSS
SETUP-042668,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000162,LVL-000162,liquidity_accepted,False,False,False,False,426,2025-07-07 05:06:00+00:00,22941.5,22940.0,22943.5,1.3333,22943.0,1.0,546,120_bars_or_segment_end,True,False,,LOSS
SETUP-000058,short,formation_continuation,next_bar,continuation,fvg:bearish:formed -> next_bar -> continuation,FVG-000100,FVG-000100,fvg_fresh|good_displacement,True,False,False,False,428,2025-07-07 05:08:00+00:00,22938.0,22944.0,22935.0,0.5,22935.0,0.5,548,120_bars_or_segment_end,True,False,,WIN
SETUP-000821,short,retracement_continuation,first_touch,continuation,fvg:bearish:formed -> first_touch -> continuation,FVG-000100,FVG-000100,fvg_fresh|first_touch,True,False,False,False,428,2025-07-07 05:08:00+00:00,22939.0,22944.0,22935.0,0.8,22935.0,0.8,548,120_bars_or_segment_end,True,False,,WIN
SETUP-041526,long,fade,formation_close,fade,vwap:band_reject_-1.618 -> fade_to_vwap,VWAP-000002,VWAP-000002,band_rejection,False,False,False,False,428,2025-07-07 05:08:00+00:00,22941.0,22937.5,22961.88913336505,5.9683,22944.5,1.0,548,120_bars_or_segment_end,True,False,,LOSS
SETUP-003013,long,formation_continuation,first_touch,continuation,rb:bullish:first_touch,RB-000054,RB-000054,rb_revisit,False,False,True,False,430,2025-07-07 05:10:00+00:00,22937.5,22935.0,22939.0,0.6,22939.0,0.6,550,120_bars_or_segment_end,True,False,,WIN
SETUP-005897,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000133,LVL-000133,liquidity_sweep,False,False,False,True,431,2025-07-07 05:11:00+00:00,22940.75,22942.75,22939.0,0.875,22939.0,0.875,551,120_bars_or_segment_end,True,False,,WIN
SETUP-006740,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000162,LVL-000162,liquidity_sweep,False,False,False,True,431,2025-07-07 05:11:00+00:00,22940.75,22942.75,22939.0,0.875,22939.0,0.875,551,120_bars_or_segment_end,True,False,,WIN
SETUP-005898,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000133,LVL-000133,liquidity_sweep,False,False,False,True,432,2025-07-07 05:12:00+00:00,22940.25,22942.25,22939.0,0.625,22939.0,0.625,552,120_bars_or_segment_end,True,False,,WIN
SETUP-006518,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000153,LVL-000153,liquidity_sweep,False,False,False,True,432,2025-07-07 05:12:00+00:00,22940.25,22942.25,22939.0,0.625,22939.0,0.625,552,120_bars_or_segment_end,True,False,,WIN
SETUP-006741,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000162,LVL-000162,liquidity_sweep,False,False,False,True,432,2025-07-07 05:12:00+00:00,22940.25,22942.25,22939.0,0.625,22939.0,0.625,552,120_bars_or_segment_end,True,False,,WIN
SETUP-006519,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000153,LVL-000153,liquidity_sweep,False,False,False,True,434,2025-07-07 05:14:00+00:00,22939.0,22941.75,22937.25,0.6364,22937.25,0.6364,554,120_bars_or_segment_end,True,False,,LOSS
SETUP-006288,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000145,LVL-000145,liquidity_sweep,False,False,False,True,435,2025-07-07 05:15:00+00:00,22939.25,22938.0,22940.5,1.0,22940.5,1.0,555,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-006290,long,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000145,LVL-000145,liquidity_sweep,False,False,False,True,437,2025-07-07 05:17:00+00:00,22939.75,22938.25,22940.5,0.5,22940.5,0.5,557,120_bars_or_segment_end,True,False,,LOSS
SETUP-042544,short,formation_continuation,next_bar,continuation,compression -> expansion -> continuation,STRUCT-000006,STRUCT-000006,compression_break,False,False,False,False,440,2025-07-07 05:20:00+00:00,22934.0,22942.5,22914.5,2.2941,22925.5,1.0,560,120_bars_or_segment_end,True,False,,LOSS
SETUP-042706,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000200,LVL-000200,liquidity_accepted,False,False,False,False,440,2025-07-07 05:20:00+00:00,22935.5,22934.0,22937.25,1.1667,22937.0,1.0,560,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-042707,long,retracement_continuation,retest,continuation,liquidity:swing_low:break -> accept -> retest -> continuation,LVL-000201,LVL-000201,liquidity_accepted,False,False,False,False,440,2025-07-07 05:20:00+00:00,22937.25,22935.75,22938.0,0.5,22938.0,0.5,560,120_bars_or_segment_end,True,False,,AMBIGUOUS
SETUP-007479,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000201,LVL-000201,liquidity_sweep,False,False,False,True,441,2025-07-07 05:21:00+00:00,22936.75,22939.25,22935.5,0.5,22935.5,0.5,561,120_bars_or_segment_end,True,False,,LOSS
SETUP-007575,short,fade,formation_close,fade,liquidity:swing_low:sweep -> reject -> fade,LVL-000203,LVL-000203,liquidity_sweep,False,False,False,True,441,2025-07-07 05:21:00+00:00,22936.75,22939.25,22935.5,0.5,22935.5,0.5,561,120_bars_or_segment_end,True,False,,LOSS
