context_conditions,n_context_conditions,occurrence_id,setup_def_version,tf,session_globex_day,segment_id,direction,origin_family,origin_object_id,origin_extreme,trigger_object_id,trigger_index,C_index,trigger_ts_et,availability_et,entry,structural_stop,structural_target,target_kind,risk_points,risk_atr,target_R,expiry_E_bars,resolve_H_1m,exact_graph,reduced_graph,broad_family,structural_score,sc_context_coherence,sc_trigger_clarity,sc_displacement_quality,sc_freshness,sc_invalidation_clarity,sc_target_room,sc_contradiction,primitive_ids,outcome,entry_fill_et,resolution_et,realized_R,favorable,mfe_R,mae_R,time_to_target_min,time_to_invalidation_min,target_still_valid,feat_direction,feat_session,feat_origin_family,feat_time_anchor,feat_displacement_atr,feat_path_efficiency,feat_fvg_tf,feat_fvg_width_atr,feat_vwap_side,feat_nearest_vwap_band,feat_nearest_band_dist_atr,feat_level_family,feat_target_distance_R,feat_opposing_distance_atr,feat_volatility_bucket,feat_risk_atr,prior_global_p,prior_global_R,exact_n,exact_wins,exact_losses,exact_fav_rate,exact_mean_R,reduced_n,reduced_fav_rate,reduced_mean_R,broad_n,broad_fav_rate,broad_mean_R,global_n,w_exact,w_reduced,w_broad,shrunk_favorable_probability,shrunk_expected_R,evidence_count,effective_sample_size,uncertainty_halfwidth,final_predicted_class
origin=VWAP_BAND | anchor=0930 | vwap_below,3,OC-15m-20260707T0930-S-VWA,cg-recognizer-v1.0.0,15m,2026-07-07,6,short,VWAP_BAND,VWAP+2.618-2026-07-07,29676.819392925187,FVG-15m-bear-20260707T1015,12095,12098,2026-07-07 09:30:00-04:00,2026-07-07 10:30:00-04:00,29378.25,29420.25,29375.0,level,42.0,0.527,0.077,20,120,VWAP_BAND(07)|short|15m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,69.032,1.0,0.9078,0.8101,1.0,0.9571,0.0258,0.9592,ORIGIN:VWAP+2.618-2026-07-07 ; TRIGGER_FVG:FVG-15m-bear-20260707T1015,WIN,2026-07-07 11:52:00-04:00,2026-07-07 11:52:00-04:00,0.07738095238095238,True,0.685,0.042,0.0,,True,short,2026-07-07,VWAP_BAND,0930,3.651,0.62,15m,0.527,below,-1.0,0.156,,0.077,0.041,high,0.527,0.7872,0.3073,0,0,0,,,24,0.7083,0.1621,70,0.8,0.3862,719,0.0,0.545,0.636,0.7479,0.2509,0.0,24.0,0.1737,FAVORABLE
origin=FVG_FAILURE | anchor=0930 | vwap_above,3,OC-5m-20260707T0930-S-FVG,cg-recognizer-v1.0.0,5m,2026-07-07,6,short,FVG_FAILURE,FVG-5m-bull-20260702T2105,29617.0,FVG-5m-bear-20260707T0935,36285,36286,2026-07-07 09:30:00-04:00,2026-07-07 09:40:00-04:00,29577.5,29580.0,29577.25,level,2.5,0.061,0.1,20,120,FVG_FAILURE(20260702T2105)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,48.767,1.0,0.3717,0.6118,1.0,0.2365,0.0333,0.9939,ORIGIN:FVG-5m-bull-20260702T2105 ; TRIGGER_FVG:FVG-5m-bear-20260707T0935,AMBIGUOUS,2026-07-07 09:40:00-04:00,2026-07-07 09:40:00-04:00,,False,21.1,3.9,,,True,short,2026-07-07,FVG_FAILURE,0930,1.549,0.224,5m,0.061,above,+1.0,1.039,,0.1,0.006,high,0.061,0.7872,0.3073,0,0,0,,,182,0.7363,0.2233,235,0.7447,0.2459,719,0.0,0.901,0.855,0.7377,0.2264,0.0,182.0,0.0639,FAVORABLE
origin=VWAP_BAND | anchor=0930 | vwap_above,3,OC-5m-20260707T0930-S-VWA,cg-recognizer-v1.0.0,5m,2026-07-07,6,short,VWAP_BAND,VWAP+2.0-2026-07-07,29675.974868852616,FVG-5m-bear-20260707T0935,36285,36286,2026-07-07 09:30:00-04:00,2026-07-07 09:40:00-04:00,29577.5,29580.0,29577.25,level,2.5,0.061,0.1,20,120,VWAP_BAND(07)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,48.767,1.0,0.3717,0.6118,1.0,0.2365,0.0333,0.9939,ORIGIN:VWAP+2.0-2026-07-07 ; TRIGGER_FVG:FVG-5m-bear-20260707T0935,AMBIGUOUS,2026-07-07 09:40:00-04:00,2026-07-07 09:40:00-04:00,,False,21.1,3.9,,,True,short,2026-07-07,VWAP_BAND,0930,1.549,0.224,5m,0.061,above,+1.0,1.039,,0.1,0.006,high,0.061,0.7872,0.3073,0,0,0,,,46,0.8478,0.5031,70,0.8,0.3862,719,0.0,0.697,0.636,0.8319,0.459,0.0,46.0,0.1081,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-15m-20260707T0945-S-FVG,cg-recognizer-v1.0.0,15m,2026-07-07,6,short,FVG_FAILURE,FVG-15m-bull-20260702T1600,29514.0,FVG-15m-bear-20260707T1015,12096,12098,2026-07-07 09:45:00-04:00,2026-07-07 10:30:00-04:00,29378.25,29420.25,29375.0,level,42.0,0.527,0.077,20,120,FVG_FAILURE(20260702T1600)|short|15m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,69.032,1.0,0.9078,0.8101,1.0,0.9571,0.0258,0.9592,ORIGIN:FVG-15m-bull-20260702T1600 ; TRIGGER_FVG:FVG-15m-bear-20260707T1015,WIN,2026-07-07 11:52:00-04:00,2026-07-07 11:52:00-04:00,0.07738095238095238,True,0.685,0.042,0.0,,True,short,2026-07-07,FVG_FAILURE,rth,3.651,0.62,15m,0.527,below,-1.0,0.156,,0.077,0.041,high,0.527,0.7872,0.3073,0,0,0,,,53,0.7736,0.3238,235,0.7447,0.2459,719,0.0,0.726,0.855,0.7674,0.3049,0.0,53.0,0.1138,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-15m-20260707T0945-S-FVG,cg-recognizer-v1.0.0,15m,2026-07-07,6,short,FVG_FAILURE,FVG-15m-bull-20260702T2115,29646.5,FVG-15m-bear-20260707T1015,12096,12098,2026-07-07 09:45:00-04:00,2026-07-07 10:30:00-04:00,29378.25,29420.25,29375.0,level,42.0,0.527,0.077,20,120,FVG_FAILURE(20260702T2115)|short|15m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,69.032,1.0,0.9078,0.8101,1.0,0.9571,0.0258,0.9592,ORIGIN:FVG-15m-bull-20260702T2115 ; TRIGGER_FVG:FVG-15m-bear-20260707T1015,WIN,2026-07-07 11:52:00-04:00,2026-07-07 11:52:00-04:00,0.07738095238095238,True,0.685,0.042,0.0,,True,short,2026-07-07,FVG_FAILURE,rth,3.651,0.62,15m,0.527,below,-1.0,0.156,,0.077,0.041,high,0.527,0.7872,0.3073,0,0,0,,,53,0.7736,0.3238,235,0.7447,0.2459,719,0.0,0.726,0.855,0.7674,0.3049,0.0,53.0,0.1138,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-5m-20260707T0950-S-FVG,cg-recognizer-v1.0.0,5m,2026-07-07,6,short,FVG_FAILURE,FVG-5m-bull-20260702T1555,29508.5,FVG-5m-bear-20260707T0955,36289,36290,2026-07-07 09:50:00-04:00,2026-07-07 10:00:00-04:00,29484.25,29503.0,29484.0,level,18.75,0.317,0.013,20,120,FVG_FAILURE(20260702T1555)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,65.504,1.0,0.9222,0.7485,1.0,0.7871,0.0044,0.9958,ORIGIN:FVG-5m-bull-20260702T1555 ; TRIGGER_FVG:FVG-5m-bear-20260707T0955,WIN,2026-07-07 10:00:00-04:00,2026-07-07 10:00:00-04:00,0.013333333333333334,True,2.053,0.813,0.0,,True,short,2026-07-07,FVG_FAILURE,rth,2.112,0.497,5m,0.317,below,-1.0,0.021,,0.013,0.004,high,0.317,0.7872,0.3073,0,0,0,,,182,0.7363,0.2233,235,0.7447,0.2459,719,0.0,0.901,0.855,0.7377,0.2264,0.0,182.0,0.0639,FAVORABLE
origin=FVG_FAILURE | anchor=1000 | vwap_below,3,OC-15m-20260707T1000-S-FVG,cg-recognizer-v1.0.0,15m,2026-07-07,6,short,FVG_FAILURE,FVG-15m-bull-20260702T1415,29409.75,FVG-15m-bear-20260707T1015,12097,12098,2026-07-07 10:00:00-04:00,2026-07-07 10:30:00-04:00,29378.25,29420.25,29375.0,level,42.0,0.527,0.077,20,120,FVG_FAILURE(20260702T1415)|short|15m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,69.032,1.0,0.9078,0.8101,1.0,0.9571,0.0258,0.9592,ORIGIN:FVG-15m-bull-20260702T1415 ; TRIGGER_FVG:FVG-15m-bear-20260707T1015,WIN,2026-07-07 11:52:00-04:00,2026-07-07 11:52:00-04:00,0.07738095238095238,True,0.685,0.042,0.0,,True,short,2026-07-07,FVG_FAILURE,1000,3.651,0.62,15m,0.527,below,-1.0,0.156,,0.077,0.041,high,0.527,0.7872,0.3073,0,0,0,,,53,0.7736,0.3238,235,0.7447,0.2459,719,0.0,0.726,0.855,0.7674,0.3049,0.0,53.0,0.1138,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-5m-20260707T1010-S-FVG,cg-recognizer-v1.0.0,5m,2026-07-07,6,short,FVG_FAILURE,FVG-5m-bull-20260702T1530,29412.0,FVG-5m-bear-20260707T1015,36293,36294,2026-07-07 10:10:00-04:00,2026-07-07 10:20:00-04:00,29369.0,29414.0,29353.001426421182,vwap_band,45.0,0.619,0.356,20,120,FVG_FAILURE(20260702T1530)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,64.007,1.0,0.8543,0.5368,1.0,0.9894,0.1185,0.7798,ORIGIN:FVG-5m-bull-20260702T1530 ; TRIGGER_FVG:FVG-5m-bear-20260707T1015,WIN,2026-07-07 10:20:00-04:00,2026-07-07 10:20:00-04:00,0.35552385730706093,True,0.961,0.206,0.0,,True,short,2026-07-07,FVG_FAILURE,rth,1.098,0.342,5m,0.619,below,-1.618,0.22,,0.356,0.22,high,0.619,0.7872,0.3073,0,0,0,,,182,0.7363,0.2233,235,0.7447,0.2459,719,0.0,0.901,0.855,0.7377,0.2264,0.0,182.0,0.0639,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-15m-20260707T1015-S-FVG,cg-recognizer-v1.0.0,15m,2026-07-07,6,short,FVG_FAILURE,FVG-15m-bull-20260628T1815,29498.0,FVG-15m-bear-20260707T1030,12098,12099,2026-07-07 10:15:00-04:00,2026-07-07 10:45:00-04:00,29327.75,29332.0,29321.836742002197,vwap_band,4.25,0.05,1.391,20,120,FVG_FAILURE(20260628T1815)|short|15m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,58.047,1.0,0.3043,0.7796,1.0,0.1691,0.4638,0.931,ORIGIN:FVG-15m-bull-20260628T1815 ; TRIGGER_FVG:FVG-15m-bear-20260707T1030,WIN,2026-07-07 11:05:00-04:00,2026-07-07 11:05:00-04:00,1.3913548230125077,True,6.176,0.471,0.0,,True,short,2026-07-07,FVG_FAILURE,rth,2.676,0.559,15m,0.05,below,-1.0,0.069,,1.391,0.069,high,0.05,0.7872,0.3073,0,0,0,,,53,0.7736,0.3238,235,0.7447,0.2459,719,0.0,0.726,0.855,0.7674,0.3049,0.0,53.0,0.1138,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_below,3,OC-15m-20260707T1100-L-VWA,cg-recognizer-v1.0.0,15m,2026-07-07,6,long,VWAP_BAND,VWAP-1.0-2026-07-07,29292.84810848379,FVG-15m-bull-20260707T1145,12101,12104,2026-07-07 11:00:00-04:00,2026-07-07 12:00:00-04:00,29325.25,29322.5,29342.0,level,2.75,0.028,6.091,20,120,VWAP_BAND(07)|long|15m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,52.97,1.0,0.1152,0.4154,1.0,0.0,1.0,0.8286,ORIGIN:VWAP-1.0-2026-07-07 ; TRIGGER_FVG:FVG-15m-bull-20260707T1145,LOSS,2026-07-07 15:11:00-04:00,2026-07-07 15:11:00-04:00,-1.0,False,2.455,2.455,,0.0,True,long,2026-07-07,VWAP_BAND,rth,0.714,0.355,15m,0.028,below,-1.0,0.458,,6.091,0.171,high,0.028,0.7872,0.3073,0,0,0,,,53,0.8491,0.0403,125,0.888,0.2242,719,0.0,0.726,0.758,0.853,0.0962,0.0,53.0,0.0953,NEUTRAL
origin=VWAP_BAND | anchor=rth | vwap_below,3,OC-5m-20260707T1125-L-VWA,cg-recognizer-v1.0.0,5m,2026-07-07,6,long,VWAP_BAND,VWAP-1.0-2026-07-07,29285.96057868167,FVG-5m-bull-20260707T1145,36308,36312,2026-07-07 11:25:00-04:00,2026-07-07 11:50:00-04:00,29325.25,29314.25,29342.0,level,11.0,0.215,1.523,20,120,VWAP_BAND(07)|long|5m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,62.083,1.0,0.7938,0.3734,1.0,0.6586,0.5076,0.6719,ORIGIN:VWAP-1.0-2026-07-07 ; TRIGGER_FVG:FVG-5m-bull-20260707T1145,EXPIRED,,,,False,,,,,True,long,2026-07-07,VWAP_BAND,rth,0.798,0.215,5m,0.215,below,-1.0,0.89,,1.523,0.328,low,0.215,0.7872,0.3073,0,0,0,,,72,0.9167,0.3596,125,0.888,0.2242,719,0.0,0.783,0.758,0.9051,0.3346,0.0,72.0,0.0677,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-15m-20260707T1145-L-FVG,cg-recognizer-v1.0.0,15m,2026-07-07,6,long,FVG_FAILURE,FVG-15m-bear-20260707T1030,29332.0,FVG-15m-bull-20260707T1200,12104,12105,2026-07-07 11:45:00-04:00,2026-07-07 12:15:00-04:00,29377.0,29330.0,29386.75,level,47.0,0.475,0.207,20,120,FVG_FAILURE(20260707T1030)|long|15m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,70.188,1.0,0.9427,0.8119,1.0,0.9222,0.0691,0.9014,ORIGIN:FVG-15m-bear-20260707T1030 ; TRIGGER_FVG:FVG-15m-bull-20260707T1200,WIN,2026-07-07 15:00:00-04:00,2026-07-07 15:00:00-04:00,0.2074468085106383,True,0.548,0.266,0.0,,True,long,2026-07-07,FVG_FAILURE,rth,1.529,0.624,15m,0.475,below,-1.0,0.921,,0.207,0.099,high,0.475,0.7872,0.3073,0,0,0,,,61,0.8361,0.3168,244,0.7664,0.3355,719,0.0,0.753,0.859,0.8196,0.3205,0.0,61.0,0.0965,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_above,3,OC-15m-20260707T1200-L-FVG,cg-recognizer-v1.0.0,15m,2026-07-07,6,long,FVG_FAILURE,FVG-15m-bear-20260707T1015,29420.25,FVG-15m-bull-20260707T1215,12105,12106,2026-07-07 12:00:00-04:00,2026-07-07 12:30:00-04:00,29450.5,29389.25,29455.75,level,61.25,0.596,0.086,20,120,FVG_FAILURE(20260707T1015)|long|15m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,70.98,1.0,0.8668,0.8925,1.0,0.998,0.0286,0.9489,ORIGIN:FVG-15m-bear-20260707T1015 ; TRIGGER_FVG:FVG-15m-bull-20260707T1215,WIN,2026-07-07 14:49:00-04:00,2026-07-07 14:49:00-04:00,0.08571428571428572,True,0.241,0.518,0.0,,True,long,2026-07-07,FVG_FAILURE,rth,1.974,0.785,15m,0.596,above,+1.0,0.68,,0.086,0.051,high,0.596,0.7872,0.3073,0,0,0,,,61,0.8361,0.3168,244,0.7664,0.3355,719,0.0,0.753,0.859,0.8196,0.3205,0.0,61.0,0.0965,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-5m-20260707T1200-L-FVG,cg-recognizer-v1.0.0,5m,2026-07-07,6,long,FVG_FAILURE,FVG-5m-bear-20260707T1015,29414.0,FVG-5m-bull-20260707T1205,36315,36316,2026-07-07 12:00:00-04:00,2026-07-07 12:10:00-04:00,29398.0,29389.25,29398.759614745588,vwap,8.75,0.18,0.087,20,120,FVG_FAILURE(20260707T1015)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,53.329,1.0,0.7344,0.4324,1.0,0.5992,0.0289,0.9843,ORIGIN:FVG-5m-bear-20260707T1015 ; TRIGGER_FVG:FVG-5m-bull-20260707T1205,EXPIRED,,,,False,,,,,True,long,2026-07-07,FVG_FAILURE,rth,0.876,0.281,5m,0.18,below,-1.0,2.353,,0.087,0.016,low,0.18,0.7872,0.3073,0,0,0,,,183,0.7432,0.3417,244,0.7664,0.3355,719,0.0,0.901,0.859,0.7457,0.3407,0.0,183.0,0.0631,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_above,3,OC-5m-20260707T1220-L-FVG,cg-recognizer-v1.0.0,5m,2026-07-07,6,long,FVG_FAILURE,FVG-5m-bear-20260707T0955,29503.0,FVG-5m-bull-20260707T1225,36319,36320,2026-07-07 12:20:00-04:00,2026-07-07 12:30:00-04:00,29501.5,29474.75,29518.5,level,26.75,0.515,0.636,20,120,FVG_FAILURE(20260707T0955)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,68.803,1.0,0.9159,0.6305,1.0,0.9489,0.2118,0.6729,ORIGIN:FVG-5m-bear-20260707T0955 ; TRIGGER_FVG:FVG-5m-bull-20260707T1225,WIN,2026-07-07 12:36:00-04:00,2026-07-07 12:37:00-04:00,0.6355140186915887,True,0.972,0.57,1.0,,True,long,2026-07-07,FVG_FAILURE,rth,1.246,0.43,5m,0.515,above,+1.0,0.363,,0.636,0.327,normal,0.515,0.7872,0.3073,0,0,0,,,183,0.7432,0.3417,244,0.7664,0.3355,719,0.0,0.901,0.859,0.7457,0.3407,0.0,183.0,0.0631,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-15m-20260707T1400-S-VWA,cg-recognizer-v1.0.0,15m,2026-07-07,6,short,VWAP_BAND,VWAP+1.0-2026-07-07,29548.62557535283,FVG-15m-bear-20260707T1445,12113,12116,2026-07-07 14:00:00-04:00,2026-07-07 15:00:00-04:00,29485.0,29509.75,29484.0,level,24.75,0.393,0.04,20,120,VWAP_BAND(07)|short|15m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,69.79,1.0,0.9938,0.8406,1.0,0.8587,0.0135,0.9841,ORIGIN:VWAP+1.0-2026-07-07 ; TRIGGER_FVG:FVG-15m-bear-20260707T1445,EXPIRED,,,,False,,,,,True,short,2026-07-07,VWAP_BAND,rth,2.483,0.681,15m,0.393,above,+1.0,1.011,,0.04,0.016,low,0.393,0.7872,0.3073,0,0,0,,,24,0.7083,0.1621,70,0.8,0.3862,719,0.0,0.545,0.636,0.7479,0.2509,0.0,24.0,0.1737,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260707T1405-S-VWA,cg-recognizer-v1.0.0,5m,2026-07-07,6,short,VWAP_BAND,VWAP+1.0-2026-07-07,29547.81236951374,FVG-5m-bear-20260707T1430,36340,36345,2026-07-07 14:05:00-04:00,2026-07-07 14:35:00-04:00,29531.5,29532.5,29522.0,level,1.0,0.03,9.5,20,120,VWAP_BAND(07)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,57.283,1.0,0.1374,0.5508,1.0,0.0023,1.0,0.7143,ORIGIN:VWAP+1.0-2026-07-07 ; TRIGGER_FVG:FVG-5m-bear-20260707T1430,EXPIRED,,,,False,,,,,True,short,2026-07-07,VWAP_BAND,rth,1.135,0.345,5m,0.03,above,+1.0,0.594,,9.5,0.286,normal,0.03,0.7872,0.3073,0,0,0,,,46,0.8478,0.5031,70,0.8,0.3862,719,0.0,0.697,0.636,0.8319,0.459,0.0,46.0,0.1081,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_above,3,OC-15m-20260707T1430-S-FVG,cg-recognizer-v1.0.0,15m,2026-07-07,6,short,FVG_FAILURE,FVG-15m-bull-20260707T1230,29486.25,FVG-15m-bear-20260707T1445,12115,12116,2026-07-07 14:30:00-04:00,2026-07-07 15:00:00-04:00,29485.0,29509.75,29484.0,level,24.75,0.393,0.04,20,120,FVG_FAILURE(20260707T1230)|short|15m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,69.79,1.0,0.9938,0.8406,1.0,0.8587,0.0135,0.9841,ORIGIN:FVG-15m-bull-20260707T1230 ; TRIGGER_FVG:FVG-15m-bear-20260707T1445,EXPIRED,,,,False,,,,,True,short,2026-07-07,FVG_FAILURE,rth,2.483,0.681,15m,0.393,above,+1.0,1.011,,0.04,0.016,low,0.393,0.7872,0.3073,0,0,0,,,53,0.7736,0.3238,235,0.7447,0.2459,719,0.0,0.726,0.855,0.7674,0.3049,0.0,53.0,0.1138,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_above,3,OC-5m-20260707T1440-S-FVG,cg-recognizer-v1.0.0,5m,2026-07-07,6,short,FVG_FAILURE,FVG-5m-bull-20260707T1225,29501.5,FVG-5m-bear-20260707T1445,36347,36348,2026-07-07 14:40:00-04:00,2026-07-07 14:50:00-04:00,29485.0,29489.0,29484.0,level,4.0,0.118,0.25,20,120,FVG_FAILURE(20260707T1225)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,56.78,1.0,0.594,0.6753,1.0,0.4589,0.0833,0.9704,ORIGIN:FVG-5m-bull-20260707T1225 ; TRIGGER_FVG:FVG-5m-bear-20260707T1445,EXPIRED,,,,False,,,,,True,short,2026-07-07,FVG_FAILURE,rth,1.546,0.351,5m,0.118,above,+1.0,1.947,,0.25,0.03,normal,0.118,0.7872,0.3073,0,0,0,,,182,0.7363,0.2233,235,0.7447,0.2459,719,0.0,0.901,0.855,0.7377,0.2264,0.0,182.0,0.0639,FAVORABLE
origin=VWAP_BAND | anchor=rth | vwap_below,3,OC-15m-20260707T1500-L-VWA,cg-recognizer-v1.0.0,15m,2026-07-07,6,long,VWAP_BAND,VWAP-1.0-2026-07-07,29324.21659500832,FVG-15m-bull-20260707T1600,12117,12121,2026-07-07 15:00:00-04:00,2026-07-07 16:15:00-04:00,29387.75,29371.75,29397.5,level,16.0,0.246,0.609,20,120,VWAP_BAND(07)|long|15m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,66.506,1.0,0.8384,0.724,1.0,0.7033,0.2031,0.8499,ORIGIN:VWAP-1.0-2026-07-07 ; TRIGGER_FVG:FVG-15m-bull-20260707T1600,LOSS,2026-07-07 18:00:00-04:00,2026-07-07 18:00:00-04:00,-1.0,False,0.0,4.266,,0.0,True,long,2026-07-07,VWAP_BAND,rth,1.486,0.457,15m,0.246,below,-1.0,1.095,,0.609,0.15,low,0.246,0.7872,0.3073,0,0,0,,,53,0.8491,0.0403,125,0.888,0.2242,719,0.0,0.726,0.758,0.853,0.0962,0.0,53.0,0.0953,NEUTRAL
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-15m-20260707T1500-S-FVG,cg-recognizer-v1.0.0,15m,2026-07-07,6,short,FVG_FAILURE,FVG-15m-bull-20260707T1215,29450.5,FVG-15m-bear-20260707T1515,12117,12118,2026-07-07 15:00:00-04:00,2026-07-07 15:30:00-04:00,29335.75,29385.25,29331.5,level,49.5,0.736,0.086,20,120,FVG_FAILURE(20260707T1215)|short|15m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,66.886,1.0,0.7966,0.7949,1.0,0.9318,0.0286,0.9368,ORIGIN:FVG-15m-bull-20260707T1215 ; TRIGGER_FVG:FVG-15m-bear-20260707T1515,WIN,2026-07-07 15:30:00-04:00,2026-07-07 15:30:00-04:00,0.08585858585858586,True,0.404,0.601,0.0,,True,short,2026-07-07,FVG_FAILURE,rth,2.246,0.59,15m,0.736,below,-1.0,0.25,,0.086,0.063,low,0.736,0.7872,0.3073,0,0,0,,,53,0.7736,0.3238,235,0.7447,0.2459,719,0.0,0.726,0.855,0.7674,0.3049,0.0,53.0,0.1138,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-5m-20260707T1500-S-FVG,cg-recognizer-v1.0.0,5m,2026-07-07,6,short,FVG_FAILURE,FVG-5m-bull-20260707T1205,29398.0,FVG-5m-bear-20260707T1510,36351,36353,2026-07-07 15:00:00-04:00,2026-07-07 15:15:00-04:00,29349.0,29353.25,29339.0,level,4.25,0.099,2.353,20,120,FVG_FAILURE(20260707T1205)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,65.458,1.0,0.5353,0.6199,1.0,0.4001,0.7843,0.7666,ORIGIN:FVG-5m-bull-20260707T1205 ; TRIGGER_FVG:FVG-5m-bear-20260707T1510,AMBIGUOUS,2026-07-07 15:30:00-04:00,2026-07-07 15:30:00-04:00,,False,7.824,3.882,,,True,short,2026-07-07,FVG_FAILURE,rth,1.319,0.36,5m,0.099,below,-1.0,0.579,,2.353,0.233,high,0.099,0.7872,0.3073,0,0,0,,,182,0.7363,0.2233,235,0.7447,0.2459,719,0.0,0.901,0.855,0.7377,0.2264,0.0,182.0,0.0639,FAVORABLE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-5m-20260707T1530-L-FVG,cg-recognizer-v1.0.0,5m,2026-07-07,6,long,FVG_FAILURE,FVG-5m-bear-20260707T1510,29353.25,FVG-5m-bull-20260707T1555,36357,36362,2026-07-07 15:30:00-04:00,2026-07-07 16:00:00-04:00,29361.75,29341.75,29362.5,level,20.0,0.41,0.037,20,120,FVG_FAILURE(20260707T1510)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,69.832,1.0,0.9922,0.8383,1.0,0.8727,0.0125,0.9846,ORIGIN:FVG-5m-bear-20260707T1510 ; TRIGGER_FVG:FVG-5m-bull-20260707T1555,EXPIRED,,,,False,,,,,True,long,2026-07-07,FVG_FAILURE,rth,1.735,0.677,5m,0.41,below,-1.0,0.947,,0.037,0.015,normal,0.41,0.7872,0.3073,0,0,0,,,183,0.7432,0.3417,244,0.7664,0.3355,719,0.0,0.901,0.859,0.7457,0.3407,0.0,183.0,0.0631,FAVORABLE
