branch_id,episode_id,parent_branch_id,hypothesis_id,continuation_or_fade,terminal_status,terminal_reason,n_events
GBR-012203,GEP-002722,GBR-012202,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-012204,GEP-002722,GBR-012202,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-012205,GEP-002722,GBR-012202,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-012206,GEP-002722,GBR-012202,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-012207,GEP-002282,GBR-010276,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-012208,GEP-002282,GBR-010276,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-012209,GEP-002282,GBR-010276,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-012210,GEP-002364,GBR-010610,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-012211,GEP-002364,GBR-010610,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-012212,GEP-002364,GBR-010610,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-012213,GEP-002383,GBR-010700,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-012214,GEP-002383,GBR-010700,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-012215,GEP-002383,GBR-010700,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-012216,GEP-002365,GBR-010612,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-012217,GEP-002365,GBR-010612,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-012218,GEP-002365,GBR-010612,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-012219,GEP-002723,,H_rb_reaction_continuation,continuation,INVALIDATED,opposing_move,2
GBR-012220,GEP-002723,GBR-012219,H_rb_fvg_fill_continuation,continuation,INVALIDATED,opposing_move,2
GBR-012221,GEP-002723,GBR-012219,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-012222,GEP-002724,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012223,GEP-002724,GBR-012222,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-012224,GEP-002725,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012225,GEP-002725,GBR-012224,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-012226,GEP-002726,,H_rb_reaction_continuation,continuation,INVALIDATED,opposing_move,2
GBR-012227,GEP-002726,GBR-012226,H_rb_fvg_fill_continuation,continuation,INVALIDATED,opposing_move,2
GBR-012228,GEP-002726,GBR-012226,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-012229,GEP-002727,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012230,GEP-002727,GBR-012229,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-012231,GEP-002728,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012232,GEP-002728,GBR-012231,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-012233,GEP-002729,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-012234,GEP-002729,GBR-012233,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-012235,GEP-002729,GBR-012233,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-012236,GEP-002729,GBR-012233,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-012237,GEP-002729,GBR-012233,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-012238,GEP-002730,,H_rb_reaction_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-012239,GEP-002730,GBR-012238,H_rb_fvg_fill_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-012240,GEP-002730,GBR-012238,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-012241,GEP-002731,GBR-012233,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-012242,GEP-002731,GBR-012233,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-012243,GEP-002731,GBR-012233,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-012244,GEP-002732,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-012245,GEP-002732,GBR-012244,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-012246,GEP-002732,GBR-012244,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-012247,GEP-002732,GBR-012244,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-012248,GEP-002732,GBR-012244,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-012249,GEP-002733,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-012250,GEP-002733,GBR-012249,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-012251,GEP-002733,GBR-012249,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-012252,GEP-002733,GBR-012249,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-012253,GEP-002733,GBR-012249,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-012254,GEP-002728,GBR-012231,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-012255,GEP-002728,GBR-012231,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-012256,GEP-002728,GBR-012231,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-012257,GEP-002734,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012258,GEP-002734,GBR-012257,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-012259,GEP-002735,GBR-012244,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-012260,GEP-002735,GBR-012244,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-012261,GEP-002735,GBR-012244,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-012262,GEP-002736,GBR-012249,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-012263,GEP-002736,GBR-012249,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-012264,GEP-002736,GBR-012249,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-012265,GEP-002737,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-012266,GEP-002737,GBR-012265,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-012267,GEP-002737,GBR-012265,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-012268,GEP-002737,GBR-012265,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-012269,GEP-002737,GBR-012265,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-012270,GEP-002737,GBR-012265,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-012271,GEP-002737,GBR-012265,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-012272,GEP-002734,GBR-012257,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-012273,GEP-002734,GBR-012257,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-012274,GEP-002734,GBR-012257,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-012275,GEP-002738,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012276,GEP-002738,GBR-012275,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-012277,GEP-002411,GBR-010821,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-012278,GEP-002411,GBR-010821,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-012279,GEP-002411,GBR-010821,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-012280,GEP-002739,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-012281,GEP-002739,GBR-012280,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-012282,GEP-002739,GBR-012280,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-012283,GEP-002739,GBR-012280,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-012284,GEP-002739,GBR-012280,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-012285,GEP-002739,GBR-012280,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-012286,GEP-002739,GBR-012280,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-012287,GEP-002740,GBR-012049,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-012288,GEP-002740,GBR-012049,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-012289,GEP-002740,GBR-012049,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-012290,GEP-002377,GBR-010675,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-012291,GEP-002377,GBR-010675,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-012292,GEP-002377,GBR-010675,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-012293,GEP-002724,GBR-012222,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-012294,GEP-002724,GBR-012222,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-012295,GEP-002724,GBR-012222,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-012296,GEP-002727,GBR-012229,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-012297,GEP-002727,GBR-012229,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-012298,GEP-002727,GBR-012229,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-012299,GEP-002725,GBR-012224,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-012300,GEP-002725,GBR-012224,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-012301,GEP-002725,GBR-012224,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-012302,GEP-002741,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012303,GEP-002741,GBR-012302,H_liquidity_break_failed_fade,fade,EXPIRED,expiry,1
GBR-012304,GEP-002742,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012305,GEP-002742,GBR-012304,H_liquidity_break_failed_fade,fade,EXPIRED,expiry,1
GBR-012306,GEP-002743,,H_rb_reaction_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-012307,GEP-002743,GBR-012306,H_rb_fvg_fill_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-012308,GEP-002743,GBR-012306,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
GBR-012309,GEP-002744,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012310,GEP-002744,GBR-012309,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-012311,GEP-002745,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012312,GEP-002745,GBR-012311,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-012313,GEP-002746,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012314,GEP-002746,GBR-012313,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-012315,GEP-002747,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012316,GEP-002747,GBR-012315,H_liquidity_break_failed_fade,fade,EXPIRED,expiry,1
GBR-012317,GEP-002748,GBR-012280,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-012318,GEP-002748,GBR-012280,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-012319,GEP-002748,GBR-012280,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-012320,GEP-002749,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-012321,GEP-002749,GBR-012320,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-012322,GEP-002749,GBR-012320,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-012323,GEP-002749,GBR-012320,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-012324,GEP-002749,GBR-012320,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-012325,GEP-002744,GBR-012309,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-012326,GEP-002744,GBR-012309,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-012327,GEP-002744,GBR-012309,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-012328,GEP-002745,GBR-012311,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-012329,GEP-002745,GBR-012311,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-012330,GEP-002745,GBR-012311,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-012331,GEP-002746,GBR-012313,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-012332,GEP-002746,GBR-012313,H_liquidity_sweep_reclaim_fade,fade,EMITTED,sweep_reclaim_fade,2
GBR-012333,GEP-002746,GBR-012313,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-012334,GEP-002750,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012335,GEP-002750,GBR-012334,H_liquidity_break_failed_fade,fade,EXPIRED,expiry,1
GBR-012336,GEP-002751,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012337,GEP-002751,GBR-012336,H_liquidity_break_failed_fade,fade,EXPIRED,expiry,1
GBR-012338,GEP-002752,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012339,GEP-002752,GBR-012338,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-012340,GEP-002753,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012341,GEP-002753,GBR-012340,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-012342,GEP-002754,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012343,GEP-002754,GBR-012342,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-012344,GEP-002755,GBR-012320,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-012345,GEP-002755,GBR-012320,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-012346,GEP-002755,GBR-012320,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-012347,GEP-002756,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-012348,GEP-002756,GBR-012347,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-012349,GEP-002756,GBR-012347,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-012350,GEP-002756,GBR-012347,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-012351,GEP-002756,GBR-012347,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-012352,GEP-002757,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012353,GEP-002757,GBR-012352,H_liquidity_break_failed_fade,fade,EXPIRED,expiry,1
GBR-012354,GEP-002758,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012355,GEP-002758,GBR-012354,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-012356,GEP-002759,,H_rb_reaction_continuation,continuation,INVALIDATED,opposing_move,2
GBR-012357,GEP-002759,GBR-012356,H_rb_fvg_fill_continuation,continuation,INVALIDATED,opposing_move,2
GBR-012358,GEP-002759,GBR-012356,H_rb_unresolved_fade,fade,UNRESOLVED,expiry,2
GBR-012359,GEP-002760,GBR-012347,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-012360,GEP-002760,GBR-012347,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-012361,GEP-002760,GBR-012347,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-012362,GEP-002761,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012363,GEP-002761,GBR-012362,H_liquidity_break_failed_fade,fade,EXPIRED,expiry,1
GBR-012364,GEP-002762,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012365,GEP-002762,GBR-012364,H_liquidity_break_failed_fade,fade,EXPIRED,expiry,1
GBR-012366,GEP-002763,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012367,GEP-002763,GBR-012366,H_liquidity_break_failed_fade,fade,EXPIRED,expiry,1
GBR-012368,GEP-002764,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012369,GEP-002764,GBR-012368,H_liquidity_break_failed_fade,fade,EXPIRED,expiry,1
GBR-012370,GEP-002765,,H_fvg_no_fill_continuation,continuation,EMITTED,fvg_no_fill,2
GBR-012371,GEP-002765,GBR-012370,H_fvg_first_touch,continuation,EXPIRED,expiry,1
GBR-012372,GEP-002765,GBR-012370,H_fvg_first_fill,continuation,EXPIRED,expiry,1
GBR-012373,GEP-002765,GBR-012370,H_fvg_midpoint,continuation,EXPIRED,expiry,1
GBR-012374,GEP-002765,GBR-012370,H_fvg_full_fill,continuation,EXPIRED,expiry,1
GBR-012375,GEP-002766,,H_fvg_no_fill_continuation,continuation,EMITTED,fvg_no_fill,2
GBR-012376,GEP-002766,GBR-012375,H_fvg_first_touch,continuation,EXPIRED,expiry,1
GBR-012377,GEP-002766,GBR-012375,H_fvg_first_fill,continuation,EXPIRED,expiry,1
GBR-012378,GEP-002766,GBR-012375,H_fvg_midpoint,continuation,EXPIRED,expiry,1
GBR-012379,GEP-002766,GBR-012375,H_fvg_full_fill,continuation,EXPIRED,expiry,1
GBR-012380,GEP-002767,GBR-012265,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-012381,GEP-002767,GBR-012265,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-012382,GEP-002767,GBR-012265,H_ifvg_retest,fade,EMITTED,ifvg_retest,4
GBR-012383,GEP-002768,,H_fvg_no_fill_continuation,continuation,EMITTED,fvg_no_fill,2
GBR-012384,GEP-002768,GBR-012383,H_fvg_first_touch,continuation,EXPIRED,expiry,1
GBR-012385,GEP-002768,GBR-012383,H_fvg_first_fill,continuation,EXPIRED,expiry,1
GBR-012386,GEP-002768,GBR-012383,H_fvg_midpoint,continuation,EXPIRED,expiry,1
GBR-012387,GEP-002768,GBR-012383,H_fvg_full_fill,continuation,EXPIRED,expiry,1
GBR-012388,GEP-002721,GBR-012188,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-012389,GEP-002721,GBR-012188,H_liquidity_sweep_reclaim_fade,fade,EXPIRED,expiry,1
GBR-012390,GEP-002721,GBR-012188,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-012391,GEP-002769,GBR-012202,H_ifvg_immediate,fade,EMITTED,ifvg_activation,3
GBR-012392,GEP-002769,GBR-012202,H_ifvg_next_bar,fade,EMITTED,ifvg_activation,3
GBR-012393,GEP-002769,GBR-012202,H_ifvg_retest,fade,EXPIRED,expiry,3
GBR-012394,GEP-002770,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-012395,GEP-002770,GBR-012394,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-012396,GEP-002770,GBR-012394,H_fvg_no_fill_continuation,continuation,EMITTED,fvg_no_fill,2
GBR-012397,GEP-002770,GBR-012394,H_fvg_first_touch,continuation,EXPIRED,expiry,1
GBR-012398,GEP-002770,GBR-012394,H_fvg_first_fill,continuation,EXPIRED,expiry,1
GBR-012399,GEP-002770,GBR-012394,H_fvg_midpoint,continuation,EXPIRED,expiry,1
GBR-012400,GEP-002770,GBR-012394,H_fvg_full_fill,continuation,EXPIRED,expiry,1
GBR-012401,GEP-002771,,H_fvg_formation_close,continuation,EMITTED,fvg_formation,1
GBR-012402,GEP-002771,GBR-012401,H_fvg_next_bar,continuation,EMITTED,fvg_formation,1
GBR-012403,GEP-002771,GBR-012401,H_fvg_no_fill_continuation,continuation,EMITTED,fvg_no_fill,2
GBR-012404,GEP-002771,GBR-012401,H_fvg_first_touch,continuation,EXPIRED,expiry,1
GBR-012405,GEP-002771,GBR-012401,H_fvg_first_fill,continuation,EXPIRED,expiry,1
GBR-012406,GEP-002771,GBR-012401,H_fvg_midpoint,continuation,EXPIRED,expiry,1
GBR-012407,GEP-002771,GBR-012401,H_fvg_full_fill,continuation,EXPIRED,expiry,1
GBR-012408,GEP-002772,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012409,GEP-002772,GBR-012408,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-012410,GEP-002773,,H_liquidity_break_accept_continuation,continuation,EMITTED,break_accept_cont,2
GBR-012411,GEP-002773,GBR-012410,H_liquidity_break_failed_fade,fade,EMITTED,break_failed_fade,2
GBR-012412,GEP-002720,GBR-012186,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-012413,GEP-002720,GBR-012186,H_liquidity_sweep_reclaim_fade,fade,EXPIRED,expiry,1
GBR-012414,GEP-002720,GBR-012186,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-012415,GEP-002772,GBR-012408,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-012416,GEP-002772,GBR-012408,H_liquidity_sweep_reclaim_fade,fade,EXPIRED,expiry,1
GBR-012417,GEP-002772,GBR-012408,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-012418,GEP-002773,GBR-012410,H_liquidity_sweep_reject_fade,fade,EMITTED,sweep_fade,1
GBR-012419,GEP-002773,GBR-012410,H_liquidity_sweep_reclaim_fade,fade,EXPIRED,expiry,1
GBR-012420,GEP-002773,GBR-012410,H_liquidity_sweep_accept_continuation,continuation,EMITTED,sweep_accept_cont,2
GBR-012421,GEP-002774,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-012422,GEP-002774,GBR-012421,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-012423,GEP-002774,GBR-012421,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-012424,GEP-002774,GBR-012421,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-012425,GEP-002774,GBR-012421,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-012426,GEP-002775,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-012427,GEP-002775,GBR-012426,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-012428,GEP-002775,GBR-012426,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-012429,GEP-002775,GBR-012426,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-012430,GEP-002775,GBR-012426,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-012431,GEP-002776,,H_fvg_no_fill_continuation,continuation,INVALIDATED,context_invalidated,1
GBR-012432,GEP-002776,GBR-012431,H_fvg_first_touch,continuation,EMITTED,fvg_fill,2
GBR-012433,GEP-002776,GBR-012431,H_fvg_first_fill,continuation,EMITTED,fvg_fill,2
GBR-012434,GEP-002776,GBR-012431,H_fvg_midpoint,continuation,EMITTED,fvg_fill,2
GBR-012435,GEP-002776,GBR-012431,H_fvg_full_fill,continuation,EMITTED,fvg_fill,2
GBR-012436,GEP-002777,,H_rb_reaction_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-012437,GEP-002777,GBR-012436,H_rb_fvg_fill_continuation,continuation,INVALIDATED,origin_invalidated,2
GBR-012438,GEP-002777,GBR-012436,H_rb_unresolved_fade,fade,INVALIDATED,origin_invalidated,2
